0,1,150239763.71,2967176654.3650727
2,150239764.71,175356369.94,2644991375.7880425
10,175356370.94,211578446.24,797661017.4990699
2,211578447.24,953036147.9600004,2644991375.7880425
4,953036148.9600004,3748979143.9699984,2241666767.922257
10,3748979144.9699984,4271776111.2230935,797661017.4990699
4,4271776112.2230935,4353141517.723093,2241666767.922257
10,4353141518.723093,4364819582.723093,797661017.4990699
4,4364819583.723093,4376446835.223093,2241666767.922257
10,4376446836.223093,4387979004.723093,797661017.4990699
4,4387979005.723093,4410842968.723093,2241666767.922257
10,4410842969.723093,4490489165.223093,797661017.4990699
4,4490489166.223093,4524845712.723093,2241666767.922257
10,4524845713.723093,4547580779.723093,797661017.4990699
4,4547580780.723093,4570294067.223093,2241666767.922257
10,4570294068.223093,5852038590.723093,797661017.4990699
