2,1.0,842796.98,184556154.79135928
6,842797.98,12693056.030000001,1904455364.8896646
2,12693057.030000001,15460038.3,184556154.79135928
3,15460039.3,28477768.64,1303702591.4762304
4,28477769.64,43508391.24,1925740734.2236693
5,43508392.24,475432053.59,3926096625.0524096
1,475432054.59,655665894.1999999,4447384202.25661
5,655665895.1999999,736394085.06,3926096625.0524096
1,736394086.06,2660408400.0699997,4447384202.25661
0,2660408401.0699997,2693180120.5899997,3888504968.7021422
4,2693180121.5899997,2717910099.8599997,1925740734.2236693
2,2717910100.8599997,2722411993.6966662,184556154.79135928
