5, 1, 1362056, 272411.000
15, 1362057, 7490953, 1225779.200
11, 7490954, 26078080, 3717425.200
19, 26078081, 39585055, 2701394.800
11, 39585056, 58215805, 3726149.800
7, 58215806, 77627493, 3882337.400
2, 77627494, 96322040, 3738909.200
11, 96322041, 173343313, 3851063.600
7, 173343314, 192846769, 3900691.000
11, 192846770, 231632716, 3878594.600
19, 231632717, 245956587, 2864774.000
5, 245956588, 248955816, 599845.600
11, 248955817, 364913840, 3865267.433
7, 364913841, 384566807, 3930593.200
11, 384566808, 404036884, 3894015.200
7, 404036885, 423636574, 3919937.800
11, 423636575, 482253562, 3907799.133
19, 482253563, 494422940, 2433875.400
5, 494422941, 497622510, 639913.800
1, 497622511, 499960280, 1518.032
5, 499960281, 500878149, 183573.600
1, 500878150, 500944021, 1882.029
