2,1.0,853486.82,184556154.79135928
6,853487.82,12596574.71,1904455364.8896646
2,12596575.71,14915699.580000002,184556154.79135928
3,14915700.580000002,28183727.060000002,1303702591.4762304
4,28183728.060000002,43433476.03,1925740734.2236693
5,43433477.03,475585569.9,3926096625.0524096
1,475585570.9,655775603.22,4447384202.25661
5,655775604.22,736517393.59,3926096625.0524096
1,736517394.59,2660342113.42,4447384202.25661
0,2660342114.42,2693310064.02,3888504968.7021422
4,2693310065.02,2717826384.58,1925740734.2236693
2,2717826385.58,2722088722.0023484,184556154.79135928
