4, 1, 2386218, 477243.400
15, 2386219, 10956239, 1714004.000
11, 10956240, 88071579, 3855766.950
2, 88071580, 106899644, 3765612.800
11, 106899645, 164560422, 3844051.800
7, 164560423, 184053804, 3898676.200
11, 184053805, 223003166, 3894936.100
7, 223003167, 242366759, 3872718.400
11, 242366760, 475292505, 3882095.750
19, 475292506, 490893342, 3120167.200
6, 490893343, 496382460, 1097823.400
1, 496382461, 498654924, 1485.270
5, 498654925, 499555786, 180172.200
1, 499555787, 499622958, 1919.171
