1,1,26749032,2292295152.598103
2,26749033,31040581,2673081400.321192
3,31040582,38918274,3139031394.147372
4,38918275,60421117,5151372862.764677
5,60421118,81698810,4650448666.433696
6,81698811,85901779,5134481743.16382
7,85901780,93136716,5549262363.092938
8,93136717,137415666,5906837618.569082
9,137415667,175060124,6493840187.726861
10,175060125,188189913,5715097069.269811
11,188189914,207549760,4459888667.268194
12,207549761,287669821,4206416641.203097
13,287669822,387263516,3778404137.5021667
14,387263517,393763372,3155798670.9301486
15,393763373,402578630,2281023585.511596
16,402578631,447913859,1859973321.2609577
17,447913860,488474884,1203751733.943699
18,488474885,499076504,1556902742.4094877
19,499076505,510673815,1951492868.8207605
20,510673816,523776754,3130547151.104188
21,523776755,530491533,3586159055.5392957
22,530491534,537254345,4009476144.7512655
23,537254346,547023064,4445154309.416686
24,547023065,1264120269,5256884442.020748
25,1264120270,1271505008,4145220816.272852
26,1271505009,1276430925,3224137851.022129
27,1276430926,1278722922,2725519763.4115896
28,1278722923,1281171578,2242306471.2765303
29,1281171579,1317577079,1841962272.680772
30,1317577080,1323821256,2149362287.947512
31,1323821257,1331839696,2609884781.456469
32,1331839697,1345409145,3213422192.5041747
33,1345409146,1361440093,4165408012.9199023
34,1361440094,1494203366,5552277207.599631
35,1494203367,2009425868,5029052115.876868
36,2009425869,2013951263,4144247745.0589957
37,2013951264,2018925347,3614605267.6574216
38,2018925348,2021962969,2913268749.9377813
39,2021962970,2025309680,2250782285.844861
40,2025309681,2057356674,1813376579.683852
41,2057356675,2057532031,1319171028.9457881
