5, 1, 444006, 88801.000
15, 444007, 5123499, 935898.400
20, 5123500, 20090945, 2993489.000
11, 20090946, 39270385, 3835887.800
19, 39270386, 52156602, 2577243.200
11, 52156603, 90920590, 3876398.700
2, 90920591, 109391906, 3694263.000
11, 109391907, 244121894, 3849428.200
2, 244121895, 262417053, 3659031.600
11, 262417054, 477110874, 3903524.000
19, 477110875, 492187403, 3015305.600
6, 492187404, 497327008, 1027920.800
1, 497327009, 499718403, 1489.965
9, 499718404, 500625304, 181380.000
1, 500625305, 500690608, 1865.800
