2,1.0,3159188.81,359796050.72560173
1,3159189.81,58364050.349999994,2747059867.30665
3,58364051.349999994,121311659.67999999,3245341248.8817167
1,121311660.67999999,397007670.59999996,2747059867.30665
3,397007671.59999996,1749187154.1,3245341248.8817167
4,1749187155.1,1778865272.9499998,3277879963.3303905
3,1778865273.9499998,1916449470.4099998,3245341248.8817167
4,1916449471.4099998,1946048520.5099998,3277879963.3303905
3,1946048521.5099998,1978597148.9399998,3245341248.8817167
4,1978597149.9399998,2011542376.5499997,3277879963.3303905
3,2011542377.5499997,2108671740.5999997,3245341248.8817167
4,2108671741.5999997,2140605457.6699996,3277879963.3303905
5,2140605458.6699996,2170401155.015555,2287960760.696806
