2,1.0,953671.27,184556154.79135928
6,953672.27,12485974.709999999,1904455364.8896646
2,12485975.709999999,14560524.579999998,184556154.79135928
3,14560525.579999998,27848246.81,1303702591.4762304
4,27848247.81,43095197.17,1925740734.2236693
5,43095198.17,474875522.69,3926096625.0524096
1,474875523.69,655000295.65,4447384202.25661
5,655000296.65,735601246.8599999,3926096625.0524096
1,735601247.8599999,2660723689.37,4447384202.25661
0,2660723690.37,2693730441.54,3888504968.7021422
4,2693730442.54,2717891237.23,1925740734.2236693
2,2717891238.23,2720780675.4736223,184556154.79135928
