4, 1, 2344480, 468895.800
17, 2344481, 11783399, 1887783.600
7, 11783400, 30742479, 3791815.800
11, 30742480, 49469252, 3745354.400
7, 49469253, 87468422, 3799916.900
11, 87468423, 125311274, 3784285.100
7, 125311275, 201457387, 3807305.600
11, 201457388, 220806454, 3869813.200
7, 220806455, 296326587, 3776006.600
11, 296326588, 354384646, 3870537.200
7, 354384647, 431867723, 3874153.800
11, 431867724, 470558832, 3869110.800
7, 470558833, 487755106, 3439254.600
12, 487755107, 496223719, 1693722.400
1, 496223720, 498471648, 1478.900
5, 498471649, 499345663, 174802.800
1, 499345664, 499421139, 1886.875
