1,1,2225002,27756806.38092041
2,2225003,7215943,429457272.6641678
3,7215944,19781318,1574659428.398473
4,19781319,24029555,1946774824.627732
5,24029556,28515883,2361143917.788567
6,28515884,49150483,2778584349.5762944
7,49150484,62945839,3146322661.6221914
8,62945840,101587192,3457361090.415868
9,101587193,137772664,3390840140.4897194
10,137772665,277365121,3077615508.481778
11,277365122,409759613,3188449381.878935
12,409759614,420285879,3606077716.5476737
13,420285880,450956731,3875949143.424335
14,450956732,520167048,3667193251.8443775
15,520167049,561245741,3898814128.5300016
16,561245742,676144544,3769434992.30503
17,676144545,702474299,4033840720.544805
18,702474300,772141883,3697388258.9950886
19,772141884,855149697,3511922849.6000595
20,855149698,948929123,3772871371.6427903
21,948929124,974973965,3734572648.262116
22,974973966,1011771399,3506395397.810114
23,1011771400,1103002236,3652531984.3569946
24,1103002237,1135746755,3934437133.914581
25,1135746756,1165709401,3755223840.65458
26,1165709402,1204316949,3864252515.279723
27,1204316950,1248558184,3720632953.433824
28,1248558185,1285864390,3625564019.83435
29,1285864391,1382347417,3697217148.128847
30,1382347418,1546301035,3601965230.4175987
31,1546301036,1601512869,3521977094.033909
32,1601512870,1726751345,3762372957.167834
33,1726751346,1749746491,3444342791.355152
34,1749746492,1792782292,3019150037.084269
35,1792782293,1812863551,3704742365.9719954
36,1812863552,1927582150,3665300357.170156
37,1927582151,1968434846,2957905778.3319354
38,1968434847,2152242395,3305948915.473332
39,2152242396,2153672355,3143046011.0977097
40,2153672356,2154634394,2372110898.654805
41,2154634395,2154935800,1917547661.7797987
