2,1.0,3131070.0,402656963.68940234
5,3131071.0,14510500.0,1156991700.8343532
18,14510501.0,33944956.25,3860447797.5876875
3,33944957.25,70962807.75,3465095078.0404263
18,70962808.75,110066026.5,3860447797.5876875
3,110066027.5,148492154.75,3465095078.0404263
18,148492155.75,227345035.75,3860447797.5876875
3,227345036.75,304552083.5,3465095078.0404263
18,304552084.5,481538201.25,3860447797.5876875
13,481538202.25,493309568.75,2126306285.7421544
11,493309569.75,496390295.5,5864693.025313556
0,496390296.5,499296754.5,1104521.3820628605
7,499296755.5,499343382.75,1220522.0349387422
0,499343383.75,500684326.0,1104521.3820628605
