4, 1, 1420514, 284102.600
16, 1420515, 8324940, 1380885.000
7, 8324941, 27614735, 3857958.800
6, 27614736, 33878091, 1252671.000
19, 33878092, 46793441, 2583069.800
3, 46793442, 86142928, 3934948.600
7, 86142929, 143549361, 3827095.467
3, 143549362, 202290939, 3916105.133
7, 202290940, 221929357, 3927683.400
3, 221929358, 241470417, 3908211.800
7, 241470418, 456161091, 3903466.782
11, 456161092, 475791850, 3926151.600
7, 475791851, 493009226, 3443475.000
6, 493009227, 499400830, 1278320.600
1, 499400831, 501686705, 1479.530
5, 501686706, 502595307, 181720.200
1, 502595308, 502668394, 1827.150
