2,1.0,2351380.0,402656963.68940234
10,2351381.0,11686924.75,984117373.4137756
1,11686925.75,41471555.25,3452784640.556049
18,41471556.25,78867307.0,3860447797.5876875
6,78867308.0,98508366.75,3847622631.9609103
1,98508367.75,136614115.5,3452784640.556049
6,136614116.5,156296078.75,3847622631.9609103
18,156296079.75,195516018.75,3860447797.5876875
6,195516019.75,234731331.75,3847622631.9609103
1,234731332.75,292116854.75,3452784640.556049
6,292116855.75,485753342.25,3847622631.9609103
11,485753343.25,495234783.25,5864693.025313556
0,495234784.25,502668394.0,1104521.3820628605
