0,1,148954970.09,2967176654.3650727
2,148954971.09,174048040.47,2644991375.7880425
6,174048041.47,213956992.56,2131834795.7711167
2,213956993.56,922247323.2400001,2644991375.7880425
4,922247324.2400001,3777212977.8500023,2241666767.922257
6,3777212978.8500023,3793757339.3300023,2131834795.7711167
8,3793757340.3300023,3835092518.0100026,498751948.10867727
1,3835092519.0100026,3898083396.691213,1404728713.4590423
6,3898083397.691213,3909779888.800802,2131834795.7711167
10,3909779889.800802,3947206942.4331946,797661017.4990699
1,3947206943.4331946,3961575591.155417,1404728713.4590423
10,3961575592.155417,3975338646.8776393,797661017.4990699
1,3975338647.8776393,3988126721.1129336,1404728713.4590423
4,3988126722.1129336,4002136300.2379336,2241666767.922257
10,4002136301.2379336,4014925310.1754336,797661017.4990699
4,4014925311.1754336,4030208457.1754336,2241666767.922257
10,4030208458.1754336,4045600395.629979,797661017.4990699
1,4045600396.629979,4061554851.3572516,1404728713.4590423
6,4061554852.3572516,4076945928.9572515,2131834795.7711167
10,4076945929.9572515,4092367640.0683627,797661017.4990699
6,4092367641.0683627,4104864536.179474,2131834795.7711167
10,4104864537.179474,4116990963.429474,797661017.4990699
8,4116990964.429474,4127636571.858045,498751948.10867727
10,4127636572.858045,4162039459.2866163,797661017.4990699
8,4162039460.2866163,4172226726.000902,498751948.10867727
6,4172226727.000902,4184063730.858045,2131834795.7711167
10,4184063731.858045,4195358510.000902,797661017.4990699
1,4195358511.000902,4221956555.4009023,1404728713.4590423
10,4221956556.4009023,4921138671.650902,797661017.4990699
6,4921138672.650902,4948216379.150902,2131834795.7711167
10,4948216380.150902,4961084891.650902,797661017.4990699
6,4961084892.650902,4973645473.650902,2131834795.7711167
8,4973645474.650902,4995609445.150902,498751948.10867727
1,4995609446.150902,5042804409.650902,1404728713.4590423
6,5042804410.650902,5057453195.150902,2131834795.7711167
10,5057453196.150902,5636543743.650902,797661017.4990699
6,5636543744.650902,5670220275.650902,2131834795.7711167
10,5670220276.650902,5684662913.650902,797661017.4990699
6,5684662914.650902,5699074946.650902,2131834795.7711167
8,5699074947.650902,5713034195.650902,498751948.10867727
1,5713034196.650902,5748909591.650902,1404728713.4590423
6,5748909592.650902,5762806784.650902,2131834795.7711167
10,5762806785.650902,5780101252.650902,797661017.4990699
