14, 1, 3607077, 721415.200
17, 3607078, 14551567, 2188897.800
7, 14551568, 52624258, 3807269.000
3, 52624259, 72167355, 3908619.200
7, 72167356, 111263172, 3909581.600
11, 111263173, 129678100, 3682985.400
7, 129678101, 186208002, 3768660.067
5, 186208003, 188962724, 550944.200
7, 188962725, 441754888, 3889110.200
11, 441754889, 480964860, 3920997.100
19, 480964861, 493532545, 2513536.800
5, 493532546, 496861990, 665888.800
1, 496861991, 499119250, 1480.170
5, 499119251, 500034777, 183105.200
1, 500034778, 500094858, 1716.571
