2,1.0,983178.09,184556154.79135928
6,983179.09,12463405.87,1904455364.8896646
2,12463406.87,15120382.61,184556154.79135928
3,15120383.61,28321474.549999997,1303702591.4762304
4,28321475.549999997,43591899.86,1925740734.2236693
5,43591900.86,475587898.9099999,3926096625.0524096
1,475587899.9099999,655303042.8999999,4447384202.25661
5,655303043.8999999,736184894.7999998,3926096625.0524096
1,736184895.7999998,2660830477.7799993,4447384202.25661
0,2660830478.7799993,2693594004.149999,3888504968.7021422
4,2693594005.149999,2718252005.109999,1925740734.2236693
2,2718252006.109999,2721260236.1349993,184556154.79135928
