19,1.0,2372411.25,288829306.27969444
10,2372412.25,11551240.75,984117373.4137756
1,11551241.75,30755638.5,3452784640.556049
6,30755639.5,46793581.5,3847622631.9609103
1,46793582.5,65756712.75,3452784640.556049
18,65756713.75,85323578.75,3860447797.5876875
6,85323579.75,104497098.0,3847622631.9609103
1,104497099.0,142164929.5,3452784640.556049
6,142164930.5,161754253.5,3847622631.9609103
3,161754254.5,181122821.75,3465095078.0404263
6,181122822.75,220119272.75,3847622631.9609103
18,220119273.75,239556040.25,3860447797.5876875
1,239556041.25,258087104.75,3452784640.556049
6,258087105.75,277277525.0,3847622631.9609103
1,277277526.0,296211186.75,3452784640.556049
6,296211187.75,472181092.0,3847622631.9609103
13,472181093.0,488202785.25,2126306285.7421544
11,488202786.25,495620378.5,5864693.025313556
0,495620379.5,499948468.0,1104521.3820628605
