1, 1, 152091, 30418.000
16, 152092, 5430009, 1055583.400
2, 5430010, 21785392, 3271076.400
7, 21785393, 60063892, 3827849.900
3, 60063893, 79805088, 3948239.000
7, 79805089, 137209421, 3826955.467
3, 137209422, 156863469, 3930809.400
7, 156863470, 176316510, 3890608.000
3, 176316511, 195843066, 3905311.000
7, 195843067, 215473763, 3926139.200
3, 215473764, 253965185, 3849142.100
7, 253965186, 273452246, 3897412.000
3, 273452247, 292208114, 3751173.400
7, 292208115, 410292198, 3936136.100
3, 410292199, 429977978, 3937155.800
7, 429977979, 486835196, 3790481.133
12, 486835197, 496201045, 1873169.600
1, 496201046, 498651941, 1591.490
5, 498651942, 499555437, 180699.000
1, 499555438, 500120318, 14122.000
