19,1.0,2741327.5,288829306.27969444
5,2741328.5,13293970.5,1156991700.8343532
3,13293971.5,70936690.5,3465095078.0404263
18,70936691.5,110089103.0,3860447797.5876875
3,110089104.0,148182394.0,3465095078.0404263
18,148182395.0,167947280.25,3860447797.5876875
3,167947281.25,187324259.25,3465095078.0404263
18,187324260.25,246171481.0,3860447797.5876875
3,246171482.0,303371953.0,3465095078.0404263
18,303371954.0,480614481.75,3860447797.5876875
13,480614482.75,493107163.5,2126306285.7421544
11,493107164.5,496366836.5,5864693.025313556
0,496366837.5,499565276.0,1104521.3820628605
