15,1.0,1807649.0,2941267.463526068
16,1807650.0,9585656.75,884613348.076746
10,9585657.75,27006311.0,984117373.4137756
12,27006312.0,46134857.75,3765868613.9089994
1,46134858.75,62673974.5,3452784640.556049
12,62673975.5,118340723.0,3765868613.9089994
9,118340724.0,137040708.75,3513295315.499915
12,137040709.75,156326727.5,3765868613.9089994
6,156326728.5,195432302.25,3847622631.9609103
12,195432303.25,253392386.75,3765868613.9089994
1,253392387.75,272025168.25,3452784640.556049
12,272025169.25,291314934.75,3765868613.9089994
1,291314935.75,310503962.5,3452784640.556049
12,310503963.5,349695635.5,3765868613.9089994
6,349695636.5,369267999.5,3847622631.9609103
12,369268000.5,428153938.0,3765868613.9089994
6,428153939.0,447767612.75,3847622631.9609103
12,447767613.75,467331637.75,3765868613.9089994
1,467331638.75,484172203.0,3452784640.556049
4,484172204.0,494492619.75,1349838696.1073833
11,494492620.75,497186914.0,5864693.025313556
0,497186915.0,499755672.0,1104521.3820628605
