1,1,2174241,27763450.66122824
2,2174242,7969296,394713537.0995792
3,7969297,20941883,1640240446.1100452
4,20941884,24910512,2080248668.2294235
5,24910513,28123961,2442488741.384712
6,28123962,38063899,2755044716.792344
7,38063900,61536827,3156378576.462965
8,61536828,101116005,3514737289.1059914
9,101116006,140438234,3372219653.5861564
10,140438235,276459573,3104906561.7185006
11,276459574,412582600,3199568990.744298
12,412582601,424143507,3550428064.664449
13,424143508,451986313,3904373412.152355
14,451986314,519138205,3734028615.405619
15,519138206,562693509,3933549427.62242
16,562693510,675473806,3794010657.422371
17,675473807,709528779,4008735518.4163375
18,709528780,736301275,3720594019.22421
19,736301276,775935164,3880116143.352302
20,775935165,853125431,3463768932.6438127
21,853125432,920023696,3829846056.403884
22,920023697,948177084,3977444643.062021
23,948177085,1033421336,3579724808.8703275
24,1033421337,1072884012,3817571743.26948
25,1072884013,1098007900,3689574858.441115
26,1098007901,1205261899,3803674047.0241113
27,1205261900,1287160427,3622821716.773189
28,1287160428,1316463624,3885649068.740215
29,1316463625,1334808433,3754989396.893662
30,1334808434,1379577371,3893934131.393236
31,1379577372,1552711785,3655166538.593322
32,1552711786,1600907342,3600417975.4003057
33,1600907343,1684683470,3866819519.9944334
34,1684683471,1735010992,3790622385.561731
35,1735010993,1794807507,3392645383.827832
36,1794807508,1815868937,3789986072.933877
37,1815868938,1922728592,4034493442.857082
38,1922728593,1929790076,3845074352.1997175
39,1929790077,1967062885,3546551500.9841576
40,1967062886,2152555930,3739085183.932132
41,2152555931,2154887782,3201745538.936871
