1,1,27938435,2132318628.1439815
2,27938436,35599644,2812778352.7113967
3,35599645,45258053,3741846462.6689596
4,45258054,63444425,5347003647.424223
5,63444426,80833528,4018808577.170596
6,80833529,86511409,5089063273.510751
7,86511410,91999796,5260097526.70268
8,91999797,130786997,5706140796.5959425
9,130786998,177118393,6312353277.182701
10,177118394,192660430,5392858694.775002
11,192660431,207791738,4676376066.718193
12,207791739,287083273,4223429959.187397
13,287083274,388148963,3723885554.476672
14,388148964,395785517,3015069781.7092075
15,395785518,402728369,2312265268.6277037
16,402728370,447896053,1944655214.661721
17,447896054,489096719,1383726009.9587457
18,489096720,507014969,1772166037.3370152
19,507014970,526369921,2801117601.6861315
20,526369922,540143704,4151417609.1825085
21,540143705,551058322,4793703009.325406
22,551058323,802305131,5424206445.362224
23,802305132,982589091,4589972881.359289
24,982589092,1266657896,4703707871.1174
25,1266657897,1271718813,4073731103.2432413
26,1271718814,1275949301,3391166134.645612
27,1275949302,1279444093,2659542427.3726225
28,1279444094,1318005670,1778505385.7440836
29,1318005671,1326075501,2303774163.5208063
30,1326075502,1345416951,3297915014.8211813
31,1345416952,1358394554,4190070218.9014745
32,1358394555,1368148284,5076136528.473739
33,1368148285,1375825718,5737663134.417664
34,1375825719,1799330754,6236186836.129546
35,1799330755,2009120735,5988062159.810025
36,2009120736,2015350533,5207740343.699323
37,2015350534,2020812376,4325851919.659571
38,2020812377,2027185600,3209010318.771842
39,2027185601,2030155871,2544348399.5790296
40,2030155872,2040089618,2105135900.0434842
41,2040089619,2057496737,1310744785.6507003
