1,1,26647263,1956630153.3416946
2,26647264,34332946,2747409929.175755
3,34332947,46162720,3492801734.700697
4,46162721,61954608,5343988236.327272
5,61954609,81880981,3822963294.517076
6,81880982,88751682,4821633670.607227
7,88751683,131393189,5760681200.812769
8,131393190,175168822,6533683284.931052
9,175168823,196569769,5269201459.215854
10,196569770,209008505,4609925353.428266
11,209008506,286911802,4226980403.256064
12,286911803,387575826,3794522139.6071153
13,387575827,396763749,2891058982.806651
14,396763750,402872458,2243067168.517407
15,402872459,447905288,1833389235.3985581
16,447905289,488638944,1362452433.0953867
17,488638945,502046021,1719436107.450165
18,502046022,518282482,2488977721.913714
19,518282483,533536791,3558428603.097198
20,533536792,543143556,4265590631.236847
21,543143557,550633156,4854637517.532612
22,550633157,819854677,5397100140.976028
23,819854678,1265502076,5148159330.238099
24,1265502077,1270404434,4259685019.5879493
25,1270404435,1277045051,3086117783.310407
26,1277045052,1281733348,2134484556.6552525
27,1281733349,1319893964,1845404506.270771
28,1319893965,1329732846,2335243273.7448792
29,1329732847,1340433057,3070475044.838735
30,1340433058,1348583112,3741290319.84788
31,1348583113,1358946430,4340267260.80317
32,1358946431,1373737951,5292594023.88298
33,1373737952,1635826827,6045561815.182729
34,1635826828,1807486851,5748989945.208084
35,1807486852,2009538830,5572681140.545056
36,2009538831,2013972929,4768928510.366168
37,2013972930,2016516125,4169363511.375709
38,2016516126,2020659510,3411129922.2466803
39,2020659511,2025341609,2350478580.6172647
40,2025341610,2057496898,1661803064.346912
41,2057496899,2057524373,1301590117.0379255
