2,1.0,2935806.47,359796050.72560173
1,2935807.47,58065863.19,2747059867.30665
3,58065864.19,120934795.84,3245341248.8817167
1,120934796.84,396560421.04999995,2747059867.30665
3,396560422.04999995,1357038415.26,3245341248.8817167
4,1357038416.26,1389371543.94,3277879963.3303905
3,1389371544.94,1520472264.3799999,3245341248.8817167
4,1520472265.3799999,1583899017.9299998,3277879963.3303905
3,1583899018.9299998,1617936021.1399999,3245341248.8817167
4,1617936022.1399999,2140419970.8,3277879963.3303905
5,2140419971.8,2170159134.9972725,2287960760.696806
