19,1.0,2615209.25,288829306.27969444
10,2615210.25,11249428.0,984117373.4137756
12,11249429.0,30530967.5,3765868613.9089994
17,30530968.5,43270044.25,139571185.7032857
9,43270045.25,62418936.75,3513295315.499915
12,62418937.75,101082978.25,3765868613.9089994
9,101082979.25,119769812.0,3513295315.499915
12,119769813.0,158219924.0,3765868613.9089994
6,158219925.0,177709355.25,3847622631.9609103
12,177709356.25,236109178.5,3765868613.9089994
1,236109179.5,273812799.75,3452784640.556049
12,273812800.75,486408956.75,3765868613.9089994
11,486408957.75,495558932.25,5864693.025313556
0,495558933.25,499946023.25,1104521.3820628605
14,499946024.25,500402870.0,170621453.11845773
0,500402871.0,501903498.0,1104521.3820628605
